# Synthetic hourly load for a small utility, one non-leap year, MW.
# Generated by make_profiles.py with seed 20260815. Not measured data.
# Shape: summer peaking seasonal factor, double humped diurnal curve,
# weekend reduction, 3 percent Gaussian noise.
hour,load_mw
7055,81.8259
7056,72.4514
7057,71.6184
7058,74.3827
7059,73.8371
7060,73.6415
7061,76.4437
7062,80.9411
7063,90.2349
7064,85.8225
7065,93.3464
7066,90.3042
7067,88.2551
7068,81.7955
7069,83.2525
7070,92.7620
7071,96.7695
7072,101.5748
7073,111.6360
7074,118.2252
7075,114.1669
7076,109.5908
7077,101.5219
7078,97.7682
7079,88.5141
7080,70.0616
7081,72.7666
7082,70.7010
7083,76.5215
7084,74.0891
7085,70.2123
7086,80.7105
7087,83.5034
7088,90.0407
7089,88.8875
7090,88.1448
7091,92.5808
7092,87.2411
7093,87.6103
7094,86.7116
7095,96.3899
7096,104.9327
7097,119.8647
7098,107.7162
7099,111.9910
7100,108.3389
7101,103.1852
7102,95.5577
7103,83.9990
7104,70.9554
7105,72.3368
7106,72.8800
7107,75.9389
7108,74.9343
7109,76.3509
7110,77.0603
7111,84.2971
7112,87.9793
7113,88.9673
7114,91.9414
7115,87.9317
7116,85.7879
7117,87.2484
7118,91.4420
7119,95.1368
7120,101.6149
7121,115.0382
7122,111.5939
7123,116.5879
7124,113.0064
7125,101.3206
7126,95.8731
7127,87.7742
7128,74.3685
7129,77.2757
7130,70.8876
7131,73.1131
7132,74.0801
7133,81.2729
7134,81.4715
7135,89.5001
7136,90.6737
7137,92.4618
7138,88.4355
7139,84.9716
7140,87.4427
7141,84.5748
7142,84.8861
7143,94.3193
7144,95.2420
7145,112.6683
7146,118.7258
7147,122.1695
7148,112.2777
7149,96.6639
7150,88.4595
7151,79.4164
7152,70.5642
7153,71.3722
7154,71.1463
7155,75.2867
7156,68.9056
7157,74.1866
7158,81.3095
7159,88.0964
7160,85.4774
7161,88.3551
7162,91.7913
7163,86.7834
7164,86.4810
7165,81.7327
7166,89.3080
7167,90.0625
7168,105.8235
7169,116.1690
7170,117.9184
7171,107.7922
7172,108.5436
7173,100.6168
7174,94.7986
7175,89.0501
7176,64.1457
7177,63.0179
7178,64.9720
7179,65.2896
7180,66.8151
7181,67.5683
7182,72.1379
7183,77.1559
7184,81.8724
7185,77.6574
7186,77.8160
7187,78.5955
7188,77.4025
7189,74.2577
7190,74.7505
7191,85.8770
7192,94.8729
7193,99.6279
7194,103.6128
7195,96.5899
7196,105.0710
7197,95.7979
7198,83.0631
7199,75.9657
7200,63.0853
7201,64.4915
7202,60.3932
7203,60.4654
7204,63.2277
7205,69.9517
7206,71.7627
7207,75.4993
7208,77.7098
7209,81.2733
7210,81.9765
7211,79.8105
7212,78.7098
7213,77.4573
7214,77.2028
7215,79.8824
7216,96.2569
7217,97.3638
7218,107.3186
7219,100.0444
7220,97.9235
7221,92.7846
7222,82.8586
7223,80.0772
7224,70.8242
7225,74.1293
7226,69.1031
7227,67.9063
7228,73.0021
7229,75.2810
7230,75.9284
7231,85.6240
7232,87.4090
7233,86.0926
7234,89.2740
7235,83.9176
7236,79.4929
7237,84.3195
7238,82.8292
7239,93.5236
7240,106.0241
7241,111.0250
7242,115.1170
7243,112.8123
7244,109.7582
7245,97.0718
7246,92.2562
7247,82.2411
7248,70.3792
7249,74.0013
7250,71.2639
7251,67.2167
7252,72.7482
7253,74.0728
7254,81.1959
7255,82.4132
7256,89.6729
7257,90.3956
7258,87.8162
7259,84.4210
7260,86.5738
7261,84.8410
7262,87.7367
7263,95.9730
7264,94.9482
7265,108.3987
7266,109.2787
7267,112.7747
7268,104.5753
7269,101.6522
7270,91.4402
7271,87.8228
7272,71.7663
7273,66.8308
7274,71.4978
7275,68.4796
7276,70.6976
7277,76.4347
7278,74.8921
7279,83.0414
7280,85.1286
7281,91.5350
7282,85.4742
7283,86.1383
7284,85.9252
7285,83.2880
7286,87.0103
7287,91.9932
7288,106.7261
7289,110.8671
7290,106.9433
7291,115.4484
7292,104.6622
7293,97.2354
7294,93.2316
7295,83.5280
7296,68.8354
7297,75.2616
7298,67.9078
7299,67.8775
7300,74.2781
7301,74.0251
7302,78.1067
7303,88.8144
7304,89.3178
7305,84.7182
7306,85.5249
7307,84.5225
7308,81.1052
7309,86.7830
7310,83.6396
7311,91.9363
7312,100.4272
7313,104.5668
7314,110.1426
7315,115.6880
7316,106.6786
7317,107.5953
7318,93.8329
7319,86.8974
7320,67.5022
7321,68.6797
7322,69.5022
7323,69.9517
7324,70.3743
7325,74.1960
7326,75.6127
7327,82.8508
7328,90.0834
7329,87.2795
7330,90.3740
7331,85.1164
7332,80.8138
7333,86.4612
7334,85.9236
7335,97.4340
7336,98.8162
7337,107.1867
7338,112.7886
7339,113.8601
7340,107.6792
7341,102.6406
7342,95.4584
7343,82.3823
7344,63.0179
7345,63.2065
7346,61.9503
7347,59.8098
7348,65.0576
7349,65.5234
7350,71.2607
7351,78.1500
7352,78.1156
7353,81.8094
7354,79.5919
7355,72.6989
7356,70.5723
7357,73.9807
7358,78.5445
7359,86.0038
7360,95.9751
7361,101.1289
7362,99.8777
7363,95.4892
7364,99.4109
7365,87.5711
7366,80.1400
7367,69.2595
7368,60.1748
7369,62.4964
7370,60.7200
7371,64.7990
7372,64.2509
7373,66.0758
7374,68.0596
7375,72.2211
7376,76.0173
7377,80.4056
7378,76.5982
7379,76.4588
7380,74.1570
7381,72.6006
7382,77.8112
7383,85.8112
7384,98.4878
7385,96.2413
7386,98.1136
7387,98.4973
7388,96.4600
7389,92.0992
7390,80.0045
7391,77.0229
7392,68.2794
7393,68.3408
7394,70.7904
7395,67.8813
7396,68.4864
7397,74.4238
7398,81.2445
7399,82.3702
7400,84.1687
7401,86.7855
7402,86.2735
7403,83.8865
7404,80.1309
7405,86.4346
7406,82.9911
7407,92.5227
7408,97.5392
7409,102.1706
7410,111.9263
7411,111.9598
7412,108.7044
7413,94.4907
7414,94.1367
7415,86.4189
7416,69.6706
7417,70.1322
7418,72.2467
7419,67.8443
7420,69.8452
7421,71.0344
7422,74.5765
7423,82.3714
7424,88.8816
7425,86.1502
7426,87.5099
7427,80.2960
7428,80.1823
7429,83.1097
7430,84.9811
7431,94.6737
7432,98.2302
7433,102.3080
7434,110.6329
7435,108.7852
7436,104.7617
7437,104.3425
7438,89.2449
7439,85.6760
7440,68.8532
7441,67.4918
7442,71.4449
7443,68.7308
7444,70.5958
7445,76.0414
7446,75.9158
7447,80.5890
7448,87.4277
7449,88.2263
7450,86.9624
7451,86.1467
7452,77.6317
7453,83.1776
7454,84.0763
7455,89.7160
7456,99.1260
7457,105.1224
7458,111.3441
7459,109.3588
7460,104.9224
7461,95.9503
7462,85.6969
7463,82.7906
7464,73.4593
7465,64.2242
7466,70.1810
7467,66.0736
7468,69.9310
7469,74.4437
7470,76.2317
7471,84.0736
7472,85.2768
7473,89.3303
7474,83.2560
7475,83.0424
7476,79.6056
7477,79.1105
7478,88.5822
7479,89.3294
7480,98.9979
7481,103.9763
7482,110.6560
7483,112.7671
7484,102.9167
7485,100.1082
7486,89.4015
7487,75.6721
7488,70.5055
7489,70.9077
7490,71.6249
7491,69.6631
7492,71.4359
7493,75.4507
7494,75.4247
7495,82.1832
7496,85.2852
7497,87.4889
7498,86.8626
7499,85.2450
7500,83.4091
7501,77.6167
7502,86.8805
7503,92.9986
7504,95.4620
7505,100.9050
7506,112.2412
7507,109.1920
7508,103.3926
7509,94.1846
7510,83.7605
7511,81.0446
7512,60.5428
7513,62.5890
7514,61.1866
7515,63.3758
7516,63.4817
7517,69.1550
7518,70.9235
7519,72.8107
7520,74.6488
7521,76.7339
7522,74.1364
7523,70.2263
7524,74.7001
7525,72.3623
7526,76.2220
7527,83.3098
7528,88.5839
7529,94.2597
7530,99.4910
7531,90.7447
7532,92.3559
7533,86.8242
7534,81.6834
7535,70.3566
7536,58.5047
7537,59.9750
7538,60.9259
7539,64.2611
7540,60.2620
7541,65.0095
7542,68.2292
7543,72.7965
7544,75.0100
7545,81.3405
7546,75.8729
7547,73.8007
7548,71.4159
7549,77.1247
7550,75.6376
7551,81.3102
7552,86.1313
7553,96.2548
7554,92.3336
7555,98.0001
7556,95.1508
7557,85.1563
7558,81.6341
7559,75.3379
7560,69.7106
7561,67.6533
7562,67.9592
7563,66.0126
7564,69.2368
7565,73.1519
7566,77.4863
7567,78.6900
7568,84.4334
7569,83.6620
7570,84.5460
7571,80.5919
7572,78.0589
7573,78.6137
7574,82.0584
7575,88.1712
7576,99.6757
7577,101.6446
7578,105.4104
7579,110.9772
7580,108.4289
7581,96.0100
7582,84.7463
7583,81.7970
7584,67.3565
7585,70.0763
7586,69.8498
7587,67.3682
7588,70.3585
7589,72.3302
7590,76.2486
7591,86.5107
7592,77.9514
7593,82.3962
7594,84.6385
7595,86.3954
7596,83.3472
7597,78.3849
7598,83.1523
7599,91.6517
7600,92.6814
7601,106.4123
7602,106.3314
7603,110.9882
7604,104.0332
7605,98.6985
7606,83.6406
7607,74.2811
7608,69.0498
7609,68.0583
7610,66.3663
7611,63.4053
7612,70.5727
7613,72.3483
7614,75.5517
7615,82.4552
7616,82.7615
7617,77.6013
7618,82.2436
7619,78.7273
7620,77.6480
7621,76.1696
7622,82.6002
7623,90.1404
7624,102.3097
7625,102.0837
7626,107.4703
7627,113.8303
7628,100.3982
7629,97.1494
7630,89.0335
7631,77.5832
7632,63.6079
7633,67.5836
7634,66.1643
7635,70.4853
7636,68.8084
7637,70.1271
7638,77.6969
7639,81.4110
7640,82.1194
7641,79.5560
7642,87.9276
7643,84.4323
7644,78.6615
7645,78.3978
7646,82.3965
7647,89.7151
7648,97.0102
7649,103.9139
7650,109.8768
7651,110.8973
7652,98.5534
7653,95.6344
7654,85.6381
7655,81.1765
7656,66.4655
7657,66.7000
7658,67.1954
7659,67.7059
7660,70.4501
7661,67.7380
7662,78.3586
7663,78.5534
7664,80.8149
7665,84.5152
7666,85.2565
7667,79.5674
7668,76.0662
7669,80.0371
7670,81.2975
7671,84.8613
7672,98.4581
7673,104.6665
7674,104.1878
7675,107.5708
7676,97.6218
7677,100.7490
7678,83.2892
7679,79.4323
7680,60.2093
7681,60.0859
7682,61.9335
7683,60.0380
7684,65.6583
7685,62.6533
7686,66.7018
7687,68.4487
7688,72.1978
7689,73.9358
7690,74.4537
7691,74.4427
7692,70.2004
7693,68.2201
7694,67.4947
7695,77.9311
7696,81.9216
7697,90.0259
7698,96.1783
7699,91.7970
7700,89.3199
7701,88.8072
7702,79.4984
7703,71.4905
7704,61.8702
7705,58.6248
7706,60.0549
7707,59.1387
7708,61.8379
7709,64.9115
7710,65.7444
7711,69.1273
7712,74.6872
7713,71.8594
7714,73.6433
7715,68.3304
7716,66.4651
7717,68.3035
7718,74.9690
7719,80.9366
7720,87.5734
7721,86.6463
7722,95.3113
7723,93.6073
7724,93.1581
7725,88.9817
7726,75.6443
7727,70.7947
7728,68.3114
7729,66.1719
7730,65.0557
7731,66.3698
7732,67.3456
7733,67.5398
7734,72.8737
7735,76.8866
7736,84.1964
7737,81.5738
7738,78.5860
7739,80.9658
7740,76.8968
7741,77.4159
7742,82.0856
7743,89.2262
7744,94.0406
7745,101.1981
7746,107.9132
7747,101.0977
7748,104.7350
7749,91.5143
7750,84.7184
7751,83.1842
7752,65.4365
7753,63.6814
7754,65.1492
7755,65.9296
7756,71.2582
7757,64.5804
7758,75.3326
7759,80.5206
7760,85.4903
7761,82.6272
7762,82.2701
7763,77.3113
7764,73.1630
7765,79.0778
7766,80.5780
7767,86.4680
7768,91.9432
7769,100.4509
7770,103.7133
7771,100.1690
7772,104.7226
7773,95.5524
7774,87.4836
7775,78.3685
7776,68.8602
7777,68.7095
7778,70.8441
7779,68.7048
7780,64.6231
7781,72.3224
7782,74.5427
7783,75.7979
7784,83.5871
7785,82.1377
7786,81.4620
7787,83.2959
7788,80.1237
7789,78.0512
7790,83.8751
7791,83.3696
7792,97.1523
7793,104.4292
7794,111.2212
7795,104.4076
7796,101.6305
7797,93.2839
7798,88.4102
7799,78.0769
7800,62.4621
7801,61.7282
7802,63.9627
7803,67.9918
7804,68.7563
7805,73.5021
7806,73.6020
7807,78.9511
7808,82.1552
7809,84.7042
7810,86.4973
7811,81.7356
7812,78.3073
7813,73.7953
7814,74.2583
7815,87.0141
7816,91.4740
7817,102.9558
7818,106.6992
7819,102.3681
7820,99.5409
7821,93.4067
7822,81.6760
7823,76.1090
7824,62.6028
7825,65.7888
7826,65.7429
7827,62.7324
7828,64.4448
7829,68.1834
7830,74.9729
7831,78.0274
7832,76.9374
7833,79.0563
7834,79.9461
7835,73.8626
7836,74.7009
7837,80.3487
7838,81.2599
7839,83.1135
7840,93.3934
7841,101.8118
7842,108.5730
7843,104.5810
7844,98.3151
7845,90.9968
7846,89.1325
7847,78.0017
7848,58.6677
7849,59.1838
7850,60.1276
7851,61.1718
7852,60.1069
7853,61.2933
7854,64.2413
7855,69.1764
7856,68.4287
7857,74.2005
7858,71.5250
7859,68.9047
7860,63.4568
7861,70.5030
7862,73.3650
7863,77.8882
7864,82.9981
7865,91.9137
7866,95.2061
7867,94.3610
7868,86.1002
7869,84.5837
7870,72.4878
7871,66.3330
7872,56.6777
7873,57.3489
7874,57.3698
7875,56.4061
7876,59.3794
7877,64.2611
7878,65.9940
7879,70.7964
7880,71.1141
7881,71.1985
7882,71.4364
7883,69.8355
7884,68.5210
7885,68.8544
7886,72.8523
7887,74.1034
7888,84.8442
7889,93.2049
7890,92.0703
7891,90.3368
7892,85.8308
7893,84.0087
7894,75.4922
7895,70.2531
7896,64.9479
7897,64.2443
7898,66.6685
7899,67.8954
7900,65.3418
7901,69.8794
7902,74.0427
7903,77.1254
7904,76.3917
7905,78.8749
7906,84.5023
7907,77.9054
7908,74.9719
7909,74.4318
7910,77.7311
7911,85.4682
7912,90.5928
7913,91.1031
7914,101.6466
7915,107.7300
7916,95.3307
7917,89.9596
7918,83.1136
7919,79.5502
7920,63.1136
7921,62.4027
7922,63.3344
7923,63.6008
7924,65.4935
7925,64.9248
7926,72.3390
7927,77.6943
7928,78.4810
7929,81.8827
7930,76.1459
7931,78.6249
7932,72.6104
7933,75.7838
7934,77.9266
7935,82.1327
7936,90.2896
7937,96.2331
7938,103.4598
7939,98.4669
7940,94.9689
7941,92.5308
7942,87.0568
7943,77.9986
7944,63.7511
7945,66.4547
7946,63.3087
7947,67.8393
7948,68.3793
7949,67.0835
7950,74.1865
7951,76.6738
7952,80.9920
7953,84.6328
7954,76.5479
7955,79.2424
7956,76.9087
7957,79.3321
7958,82.6573
7959,81.7814
7960,91.2605
7961,98.6561
7962,107.1766
7963,98.6738
7964,103.5686
7965,89.4939
7966,81.4776
7967,72.6931
7968,62.2983
7969,63.1698
7970,63.6260
7971,63.0861
7972,66.0315
7973,65.8113
7974,70.7828
7975,77.2131
7976,79.1398
7977,79.6010
7978,78.6079
7979,76.4130
7980,72.9699
7981,72.1959
7982,78.0928
7983,87.9279
7984,89.5766
7985,100.1751
7986,102.4839
7987,101.2266
7988,96.6853
7989,92.0326
7990,82.9172
7991,77.7423
7992,63.4322
7993,60.9466
7994,63.7938
7995,68.5546
7996,62.6728
7997,67.2870
7998,71.8104
7999,74.7949
8000,79.6135
8001,84.2237
8002,83.3660
8003,78.1818
8004,74.6479
8005,78.1952
8006,77.4548
8007,82.1146
8008,92.7742
8009,102.4574
8010,101.8569
8011,104.1756
8012,99.0616
8013,93.0344
8014,82.7385
8015,72.2831
8016,56.6459
8017,57.3133
8018,58.6689
8019,58.0068
8020,60.3463
8021,57.2632
8022,64.8827
8023,65.8535
8024,71.6415
8025,68.1976
8026,70.8149
8027,71.7050
8028,70.5753
8029,65.5812
8030,73.6272
8031,78.7522
8032,78.0263
8033,85.9433
8034,91.7956
8035,91.9786
8036,86.2991
8037,82.1222
8038,73.1041
8039,67.6475
8040,56.4142
8041,58.2231
8042,54.6690
8043,55.2330
8044,60.1189
8045,59.4672
8046,64.0321
8047,65.4097
8048,68.4463
8049,70.6268
8050,72.7144
8051,67.7904
8052,63.8465
8053,65.3191
8054,72.0789
8055,75.4445
8056,79.6235
8057,92.1843
8058,90.8439
8059,91.9236
8060,87.8612
8061,79.0255
8062,73.1947
8063,69.1088
8064,59.9095
8065,61.4300
8066,63.9463
8067,62.4881
8068,65.8803
8069,66.4458
8070,72.2602
8071,73.7996
8072,77.2014
8073,77.7643
8074,80.8422
8075,72.3704
8076,74.4051
8077,72.8655
8078,78.1552
8079,83.4028
8080,86.0698
8081,94.3235
8082,102.2927
8083,101.4853
8084,97.5972
8085,87.3672
8086,83.5037
8087,76.3061
8088,62.4619
8089,62.7637
8090,63.6812
8091,65.9997
8092,61.7285
8093,65.5786
8094,68.7633
8095,74.6440
8096,78.7111
8097,82.7892
8098,83.3514
8099,74.4905
8100,71.4040
8101,74.6359
8102,77.7591
8103,83.1290
8104,90.2030
8105,95.8155
8106,101.4113
8107,101.8857
8108,96.2808
8109,90.5233
8110,82.1468
8111,73.6513
8112,65.9334
8113,63.6925
8114,61.8620
8115,62.9102
8116,64.0980
8117,67.6683
8118,69.7316
8119,73.9086
8120,79.2017
8121,79.3386
8122,78.6074
8123,78.9116
8124,77.9184
8125,74.0034
8126,80.3177
8127,82.2723
8128,88.8860
8129,104.0560
8130,99.2840
8131,100.0247
8132,92.0712
8133,90.4653
8134,81.2151
8135,75.1044
8136,64.0007
8137,62.2450
8138,64.0752
8139,63.8016
8140,64.1073
8141,66.1880
8142,72.2305
8143,73.7363
8144,75.5120
8145,73.5699
8146,76.9210
8147,75.2827
8148,73.7714
8149,75.6194
8150,79.5008
8151,82.1418
8152,91.3975
8153,91.2794
8154,102.6246
8155,102.3081
8156,97.9466
8157,88.5819
8158,84.5049
8159,71.8736
8160,62.3699
8161,59.4566
8162,63.4960
8163,62.0534
8164,63.4236
8165,68.3299
8166,71.2910
8167,71.7772
8168,79.0665
8169,77.6366
8170,77.0209
8171,75.0404
8172,72.7842
8173,75.0970
8174,77.8788
8175,80.9615
8176,94.1236
8177,94.7160
8178,104.5500
8179,97.3785
8180,97.8614
8181,87.9915
8182,79.9843
8183,77.2398
8184,55.4280
8185,57.4634
8186,58.5001
8187,55.9380
8188,59.9199
8189,61.2431
8190,61.9736
8191,66.3231
8192,67.4613
8193,73.4842
8194,72.1691
8195,62.9722
8196,65.6829
8197,63.1468
8198,72.8610
8199,73.1273
8200,80.8798
8201,81.8274
8202,88.5241
8203,90.7694
8204,88.9071
8205,81.8570
8206,70.4765
8207,63.0759
8208,54.5083
8209,57.9217
8210,56.9265
8211,58.1588
8212,58.3775
8213,58.7548
8214,64.2367
8215,67.9948
8216,70.8849
8217,67.4847
8218,69.3831
8219,67.0430
8220,67.4645
8221,65.1589
8222,70.0413
8223,74.1656
8224,81.6668
8225,86.2989
8226,91.8304
8227,87.4128
8228,88.7831
8229,82.4680
8230,70.2531
8231,64.2248
8232,60.8835
8233,62.6581
8234,60.5912
8235,63.0941
8236,63.2959
8237,66.5035
8238,71.2090
8239,74.4618
8240,76.0945
8241,76.6337
8242,82.6251
8243,78.4850
8244,73.9238
8245,72.9523
8246,77.8407
8247,81.3899
8248,87.7626
8249,99.5986
8250,97.1175
8251,97.6133
8252,94.6445
8253,88.6182
8254,75.1401
8255,74.1619
8256,61.5582
8257,65.2333
8258,59.6208
8259,61.1558
8260,62.3626
8261,63.1993
8262,71.0684
8263,74.1647
8264,76.1358
8265,78.5991
8266,77.8100
8267,73.3382
8268,74.4394
8269,73.9900
8270,77.5961
8271,79.4791
8272,85.4543
8273,94.7031
8274,98.7380
8275,98.8309
8276,97.0514
8277,85.5360
8278,83.1984
8279,74.2273
8280,60.5759
8281,62.1233
8282,61.7210
8283,62.7804
8284,67.5290
8285,63.4114
8286,69.9864
8287,70.9379
8288,74.5080
8289,77.3695
8290,76.5071
8291,73.8586
8292,72.5397
8293,69.5860
8294,73.5650
8295,81.1792
8296,93.6134
8297,99.8571
8298,97.3907
8299,97.4912
8300,93.2693
8301,87.0128
8302,82.4272
8303,73.6294
8304,60.7240
8305,56.6281
8306,63.9505
8307,60.4548
8308,59.8945
8309,67.7549
8310,66.7605
8311,73.0107
8312,76.4184
8313,73.9577
8314,76.9843
8315,80.3260
8316,69.5500
8317,73.6722
8318,74.6043
8319,76.8152
8320,86.8488
8321,96.0547
8322,100.2222
8323,100.8507
8324,95.6966
8325,90.1415
8326,79.9541
8327,71.9922
8328,59.0743
8329,58.6791
8330,58.6228
8331,60.6623
8332,64.1596
8333,68.6177
8334,68.4815
8335,72.8132
8336,81.0423
8337,80.9812
8338,75.8568
8339,71.1779
8340,69.5045
8341,73.2333
8342,75.6065
8343,83.7791
8344,90.1311
8345,95.6759
8346,95.1263
8347,99.7179
8348,96.5037
8349,86.5287
8350,82.0797
8351,68.3051
8352,55.0387
8353,56.3470
8354,52.1113
8355,53.8453
8356,59.1876
8357,60.0767
8358,59.5451
8359,66.4062
8360,70.8055
8361,71.8787
8362,68.6375
8363,65.5764
8364,68.3620
8365,64.5314
8366,69.4549
8367,73.8394
8368,83.9164
8369,85.8270
8370,88.9806
8371,92.3025
8372,89.3445
8373,83.5046
8374,71.9996
8375,69.5287
8376,55.0602
8377,58.2066
8378,54.2535
8379,54.5880
8380,57.2126
8381,61.9092
8382,65.1311
8383,64.9328
8384,69.5171
8385,69.1910
8386,70.6740
8387,70.6104
8388,66.8432
8389,67.6074
8390,63.5424
8391,76.0819
8392,77.8967
8393,87.9663
8394,89.9665
8395,84.0351
8396,86.3317
8397,77.3376
8398,75.9793
8399,66.7424
8400,57.3205
8401,62.8869
8402,61.4735
8403,62.4218
8404,62.4655
8405,61.0643
8406,68.0221
8407,72.2237
8408,72.4374
8409,80.2157
8410,74.2138
8411,71.1191
8412,72.7580
8413,72.6531
8414,74.3492
8415,79.4937
8416,83.9633
8417,96.2150
8418,102.3336
8419,102.5851
8420,94.6982
8421,84.1199
8422,77.5375
8423,70.5367
8424,57.2462
8425,60.3207
8426,59.2485
8427,62.5596
8428,58.9603
8429,64.2437
8430,67.1358
8431,73.5595
8432,75.3073
8433,79.9221
8434,78.2666
8435,74.6173
8436,73.2150
8437,74.5539
8438,72.3693
8439,80.0720
8440,84.1733
8441,91.1735
8442,99.0159
8443,98.9368
8444,98.2599
8445,89.9467
8446,76.6211
8447,75.7388
8448,62.2451
8449,61.5189
8450,59.9032
8451,64.5482
8452,66.4899
8453,62.7368
8454,67.2434
8455,71.8946
8456,76.8466
8457,77.5446
8458,76.3774
8459,75.4944
8460,67.0509
8461,73.0126
8462,77.5567
8463,78.7123
8464,90.0640
8465,93.8892
8466,95.3693
8467,91.8729
8468,92.0251
8469,86.0439
8470,79.4749
8471,73.2193
8472,61.8880
8473,58.2609
8474,61.2224
8475,60.5262
8476,63.8501
8477,65.3736
8478,63.5520
8479,74.4130
8480,75.1165
8481,74.0984
8482,80.8853
8483,71.6086
8484,70.1883
8485,66.8508
8486,72.0573
8487,79.2447
8488,85.8982
8489,87.5262
8490,99.5709
8491,97.8639
8492,94.2068
8493,87.0895
8494,80.5850
8495,74.5264
8496,63.6159
8497,61.2143
8498,57.4557
8499,60.4959
8500,63.0880
8501,61.8655
8502,73.0578
8503,74.3440
8504,73.5533
8505,74.9370
8506,76.7508
8507,75.2766
8508,67.5864
8509,71.9599
8510,75.2012
8511,77.8436
8512,87.3253
8513,93.1858
8514,97.4746
8515,97.3095
8516,90.8039
8517,84.8789
8518,81.0987
8519,71.6123
8520,54.9458
8521,57.6080
8522,52.8575
8523,57.9116
8524,54.1160
8525,56.0001
8526,60.4531
8527,63.0861
8528,67.1198
8529,68.9639
8530,66.3077
8531,65.2213
8532,65.4947
8533,66.9084
8534,68.9482
8535,68.4998
8536,78.6863
8537,81.2324
8538,87.5309
8539,85.1960
8540,82.2086
8541,80.6990
8542,69.8004
8543,60.6370
8544,54.9793
8545,51.8885
8546,55.1091
8547,53.8125
8548,57.5147
8549,58.2377
8550,61.3847
8551,65.1597
8552,67.5174
8553,72.0189
8554,69.7174
8555,65.3248
8556,58.3935
8557,65.9706
8558,66.6907
8559,72.2772
8560,73.1976
8561,77.8972
8562,85.8910
8563,90.0564
8564,87.5602
8565,79.0398
8566,69.0829
8567,62.9610
8568,61.9589
8569,59.5522
8570,59.3420
8571,60.2202
8572,62.1019
8573,65.3342
8574,61.0303
8575,70.0799
8576,75.3077
8577,77.2460
8578,78.4228
8579,68.9350
8580,69.0493
8581,74.1855
8582,75.4730
8583,78.8230
8584,86.3163
8585,95.1598
8586,97.3590
8587,97.6375
8588,88.3365
8589,80.8775
8590,81.7550
8591,72.3716
8592,60.3921
8593,62.0710
8594,58.3239
8595,60.5328
8596,62.9897
8597,64.7014
8598,65.1438
8599,68.3951
8600,74.4533
8601,72.7317
8602,80.9282
8603,73.7918
8604,73.6722
8605,69.6545
8606,76.4923
8607,82.1059
8608,85.8302
8609,93.6656
8610,96.9519
8611,97.4409
8612,88.5845
8613,86.7272
8614,76.4420
8615,71.8699
8616,62.6962
8617,60.7239
8618,57.8397
8619,61.6270
8620,63.2381
8621,65.7728
8622,67.1121
8623,67.5649
8624,76.5870
8625,76.4422
8626,74.4085
8627,69.2488
8628,69.7907
8629,73.9883
8630,74.0598
8631,77.5423
8632,86.1395
8633,89.3820
8634,95.8345
8635,98.1719
8636,91.6388
8637,85.9438
8638,74.4456
8639,70.4069
8640,57.5683
8641,56.2830
8642,61.2870
8643,60.0927
8644,64.4117
8645,64.6574
8646,68.3402
8647,67.9185
8648,74.3219
8649,73.5449
8650,73.4728
8651,75.2303
8652,71.8180
8653,71.5466
8654,75.6080
8655,82.7798
8656,88.1525
8657,91.2271
8658,100.2761
8659,98.6498
8660,96.0798
8661,86.6487
8662,75.5555
8663,69.7003
8664,58.3250
8665,60.7434
8666,62.0825
8667,57.2388
8668,61.7893
8669,64.7406
8670,66.3453
8671,67.0087
8672,74.7673
8673,75.6772
8674,71.7617
8675,74.1296
8676,67.5966
8677,71.5576
8678,70.7429
8679,80.4944
8680,90.0075
8681,92.0170
8682,94.2571
8683,93.6072
8684,92.4497
8685,83.4927
8686,78.7823
8687,73.9325
8688,52.6525
8689,52.0781
8690,54.8247
8691,53.3616
8692,53.5443
8693,57.0761
8694,58.1358
8695,62.7092
8696,64.9871
8697,67.7407
8698,66.1794
8699,66.0924
8700,66.9620
8701,64.8507
8702,68.4800
8703,67.1530
8704,75.9643
8705,80.5725
8706,82.7989
8707,87.1482
8708,77.9655
8709,72.9189
8710,68.3248
8711,64.5843
8712,53.6827
8713,54.2258
8714,53.7675
8715,54.0309
8716,56.0733
8717,56.9191
8718,63.2344
8719,61.7647
8720,63.9545
8721,66.2260
8722,68.9101
8723,64.0688
8724,59.8272
8725,68.3105
8726,63.6492
8727,67.1855
8728,76.6534
8729,86.1322
8730,88.1765
8731,89.5370
8732,81.4378
8733,82.8038
8734,70.9357
8735,63.8591
8736,61.9890
8737,64.4279
8738,58.7995
8739,59.7404
8740,60.5341
8741,65.1824
8742,65.9543
8743,72.6102
8744,72.9345
8745,73.1661
8746,72.4277
8747,70.1698
8748,72.7937
8749,71.2586
8750,76.0220
8751,73.7484
8752,88.2068
8753,92.2988
8754,96.8856
8755,98.6424
8756,92.5735
8757,85.8450
8758,81.1564
8759,71.2346
