# Synthetic hourly wind capacity factor, one year, dimensionless 0 to 1.
# Generated by make_profiles.py with seed 20260815. Not measured data.
# Speeds drawn from a Weibull distribution, shape 2.1 and scale 8.0 m/s,
# with hour to hour autocorrelation, passed through the toolkit power
# curve with cut-in 3, rated 12 and cut-out 25 m/s.
hour,wind_speed_ms,cf
4320,4.5747,0.0404
4321,4.9682,0.0562
4322,4.7696,0.0479
4323,6.1760,0.1226
4324,6.6927,0.1604
4325,7.3376,0.2164
4326,8.6321,0.3623
4327,8.0300,0.2885
4328,7.9999,0.2851
4329,7.4008,0.2224
4330,8.4363,0.3371
4331,8.5678,0.3539
4332,8.9804,0.4099
4333,8.8886,0.3970
4334,8.8057,0.3855
4335,8.1238,0.2993
4336,9.5600,0.4978
4337,8.8706,0.3945
4338,9.7845,0.5348
4339,9.6912,0.5192
4340,10.6158,0.6874
4341,11.0327,0.7736
4342,9.7500,0.5290
4343,7.8642,0.2701
4344,7.0680,0.1917
4345,5.8277,0.1005
4346,5.8871,0.1041
4347,5.7768,0.0975
4348,4.0271,0.0225
4349,4.9807,0.0568
4350,4.5771,0.0405
4351,4.5669,0.0401
4352,5.9259,0.1065
4353,5.7720,0.0972
4354,6.2863,0.1302
4355,6.1972,0.1241
4356,8.3110,0.3216
4357,8.0328,0.2888
4358,8.6093,0.3593
4359,8.2182,0.3104
4360,8.3276,0.3236
4361,7.8952,0.2735
4362,8.1653,0.3042
4363,8.5001,0.3452
4364,7.6195,0.2442
4365,7.6937,0.2519
4366,8.1651,0.3041
4367,10.1637,0.6014
4368,10.5069,0.6660
4369,11.2575,0.8229
4370,11.1816,0.8060
4371,11.6318,0.9093
4372,10.4973,0.6642
4373,11.4837,0.8744
4374,13.8150,1.0000
4375,13.2516,1.0000
4376,13.1318,1.0000
4377,11.5840,0.8980
4378,9.7022,0.5210
4379,9.8599,0.5477
4380,10.0793,0.5861
4381,12.0137,1.0000
4382,13.7768,1.0000
4383,15.5006,1.0000
4384,15.8495,1.0000
4385,16.1102,1.0000
4386,16.1975,1.0000
4387,17.3008,1.0000
4388,16.5925,1.0000
4389,15.7398,1.0000
4390,12.9122,1.0000
4391,10.7954,0.7238
4392,10.3351,0.6331
4393,9.7479,0.5287
4394,12.4314,1.0000
4395,12.8198,1.0000
4396,11.7242,0.9316
4397,11.8421,0.9604
4398,12.8597,1.0000
4399,12.7484,1.0000
4400,13.1253,1.0000
4401,13.1927,1.0000
4402,13.9297,1.0000
4403,12.9009,1.0000
4404,12.0046,1.0000
4405,12.5121,1.0000
4406,11.9096,0.9772
4407,9.5779,0.5007
4408,10.7113,0.7066
4409,9.3615,0.4664
4410,6.5456,0.1490
4411,6.6608,0.1579
4412,7.5433,0.2365
4413,7.5915,0.2413
4414,7.8134,0.2646
4415,8.2509,0.3143
4416,7.8476,0.2682
4417,6.7917,0.1683
4418,6.8247,0.1710
4419,6.7394,0.1641
4420,6.0271,0.1128
4421,5.8150,0.0997
4422,5.5015,0.0820
4423,6.1089,0.1181
4424,5.1365,0.0638
4425,4.7310,0.0464
4426,4.0140,0.0221
4427,5.2652,0.0699
4428,3.6750,0.0133
4429,4.2605,0.0296
4430,4.4930,0.0374
4431,2.9406,0.0000
4432,5.2299,0.0682
4433,4.9388,0.0549
4434,4.4701,0.0366
4435,5.2144,0.0675
4436,5.7551,0.0962
4437,5.2785,0.0706
4438,5.0277,0.0588
4439,5.1533,0.0646
4440,5.2110,0.0673
4441,7.0735,0.1922
4442,6.5100,0.1463
4443,5.4864,0.0812
4444,4.4024,0.0343
4445,5.1216,0.0631
4446,7.0390,0.1892
4447,6.6625,0.1580
4448,6.1201,0.1189
4449,6.7351,0.1637
4450,7.7070,0.2533
4451,9.4290,0.4769
4452,10.1352,0.5962
4453,11.7548,0.9390
4454,10.6469,0.6936
4455,9.8889,0.5526
4456,9.7855,0.5350
4457,7.8116,0.2644
4458,7.4956,0.2317
4459,6.0033,0.1113
4460,5.6640,0.0909
4461,6.8842,0.1759
4462,6.4157,0.1394
4463,8.8231,0.3879
4464,6.5527,0.1495
4465,9.3297,0.4616
4466,9.5066,0.4892
4467,11.0669,0.7810
4468,8.8435,0.3907
4469,7.9297,0.2773
4470,8.7666,0.3802
4471,11.3647,0.8470
4472,10.7595,0.7164
4473,10.8134,0.7275
4474,10.5170,0.6680
4475,10.5163,0.6679
4476,10.9315,0.7521
4477,10.0949,0.5889
4478,7.5391,0.2360
4479,6.9213,0.1790
4480,6.6640,0.1581
4481,6.6998,0.1609
4482,6.3019,0.1313
4483,5.7747,0.0973
4484,4.7640,0.0477
4485,5.1505,0.0645
4486,6.0576,0.1148
4487,7.1521,0.1992
4488,6.0920,0.1170
4489,6.7302,0.1633
4490,6.0267,0.1128
4491,7.0737,0.1922
4492,6.6759,0.1590
4493,4.0071,0.0220
4494,3.0744,0.0012
4495,1.9419,0.0000
4496,1.4486,0.0000
4497,1.7900,0.0000
4498,1.1925,0.0000
4499,0.8902,0.0000
4500,1.1991,0.0000
4501,0.9286,0.0000
4502,1.3763,0.0000
4503,1.1826,0.0000
4504,1.5235,0.0000
4505,2.0228,0.0000
4506,2.0130,0.0000
4507,2.7660,0.0000
4508,4.1266,0.0254
4509,4.3111,0.0312
4510,3.4626,0.0085
4511,4.2242,0.0284
4512,3.4707,0.0087
4513,3.9432,0.0202
4514,5.2217,0.0678
4515,6.1091,0.1182
4516,6.5477,0.1492
4517,8.2973,0.3199
4518,9.6990,0.5205
4519,10.0348,0.5782
4520,8.3842,0.3306
4521,8.2800,0.3179
4522,8.5571,0.3525
4523,7.4305,0.2253
4524,6.2373,0.1268
4525,7.4139,0.2237
4526,6.8734,0.1750
4527,7.0749,0.1923
4528,10.4975,0.6642
4529,9.1166,0.4296
4530,9.6169,0.5070
4531,9.3539,0.4653
4532,9.1087,0.4284
4533,9.5641,0.4984
4534,8.6653,0.3666
4535,7.8229,0.2656
4536,8.1375,0.3009
4537,6.7895,0.1681
4538,7.3854,0.2209
4539,8.2229,0.3110
4540,8.4333,0.3367
4541,6.0609,0.1150
4542,5.9997,0.1111
4543,6.3002,0.1311
4544,7.6116,0.2434
4545,7.3807,0.2205
4546,6.6863,0.1599
4547,7.0475,0.1899
4548,8.7601,0.3793
4549,7.5964,0.2418
4550,7.9756,0.2824
4551,8.0711,0.2932
4552,10.1384,0.5968
4553,9.3269,0.4611
4554,7.6724,0.2496
4555,7.3776,0.2202
4556,7.1237,0.1967
4557,9.1341,0.4321
4558,8.6633,0.3664
4559,7.6652,0.2489
4560,8.2928,0.3194
4561,9.6593,0.5140
4562,10.9185,0.7493
4563,9.9468,0.5627
4564,9.1565,0.4355
4565,8.4542,0.3394
4566,8.4467,0.3384
4567,8.9245,0.4020
4568,8.8196,0.3874
4569,10.0417,0.5794
4570,10.1764,0.6037
4571,9.4312,0.4773
4572,7.1328,0.1975
4573,7.3118,0.2139
4574,8.1699,0.3047
4575,8.7458,0.3774
4576,9.5176,0.4910
4577,8.3271,0.3236
4578,8.0616,0.2921
4579,8.7419,0.3769
4580,9.5206,0.4915
4581,8.0927,0.2957
4582,6.4939,0.1451
4583,5.2929,0.0713
4584,4.6554,0.0434
4585,4.2469,0.0292
4586,3.1355,0.0023
4587,4.3052,0.0310
4588,3.1231,0.0020
4589,3.6809,0.0134
4590,3.7209,0.0144
4591,3.4378,0.0080
4592,3.3257,0.0058
4593,2.9961,0.0000
4594,3.3748,0.0067
4595,3.1221,0.0020
4596,2.9289,0.0000
4597,4.0554,0.0233
4598,5.1267,0.0633
4599,4.7793,0.0483
4600,3.8762,0.0184
4601,5.0295,0.0589
4602,6.0063,0.1115
4603,7.6089,0.2431
4604,7.9671,0.2814
4605,8.0286,0.2884
4606,9.2740,0.4530
4607,8.5015,0.3454
4608,7.3738,0.2198
4609,8.0508,0.2909
4610,8.3740,0.3294
4611,7.7603,0.2589
4612,8.1065,0.2973
4613,8.1602,0.3036
4614,8.6480,0.3644
4615,10.1883,0.6059
4616,9.6230,0.5080
4617,9.8031,0.5380
4618,10.3836,0.6423
4619,10.4797,0.6608
4620,10.0463,0.5802
4621,12.5032,1.0000
4622,10.1991,0.6078
4623,9.3758,0.4687
4624,8.6468,0.3642
4625,8.4630,0.3405
4626,6.7013,0.1610
4627,7.2076,0.2043
4628,7.7380,0.2565
4629,8.3349,0.3245
4630,9.8458,0.5452
4631,11.0287,0.7727
4632,9.4838,0.4856
4633,9.8887,0.5526
4634,8.7594,0.3792
4635,8.2378,0.3128
4636,9.5410,0.4947
4637,7.8759,0.2713
4638,7.8070,0.2639
4639,8.3403,0.3252
4640,9.2502,0.4495
4641,10.0935,0.5887
4642,9.8721,0.5497
4643,9.3752,0.4686
4644,8.7211,0.3741
4645,8.3350,0.3245
4646,9.8737,0.5500
4647,9.2028,0.4423
4648,7.7244,0.2551
4649,7.6874,0.2512
4650,8.4749,0.3420
4651,10.0992,0.5897
4652,8.5818,0.3557
4653,7.4657,0.2288
4654,6.6746,0.1589
4655,8.3784,0.3299
4656,9.3084,0.4583
4657,8.5877,0.3565
4658,7.8372,0.2671
4659,6.8471,0.1728
4660,7.7560,0.2584
4661,6.2113,0.1250
4662,6.9520,0.1817
4663,6.4949,0.1452
4664,6.6124,0.1541
4665,7.1133,0.1957
4666,8.4584,0.3399
4667,8.9406,0.4043
4668,6.5544,0.1497
4669,6.9894,0.1849
4670,7.1742,0.2012
4671,7.1759,0.2014
4672,7.4659,0.2288
4673,5.8561,0.1022
4674,4.7425,0.0468
4675,3.8881,0.0187
4676,3.4759,0.0088
4677,4.6503,0.0432
4678,4.4239,0.0350
4679,3.4880,0.0091
4680,4.3986,0.0342
4681,3.6067,0.0117
4682,3.0669,0.0011
4683,2.3908,0.0000
4684,1.6418,0.0000
4685,1.5210,0.0000
4686,1.1467,0.0000
4687,1.1492,0.0000
4688,1.1453,0.0000
4689,1.5386,0.0000
4690,1.5738,0.0000
4691,1.0763,0.0000
4692,1.5536,0.0000
4693,1.4344,0.0000
4694,1.6641,0.0000
4695,2.3413,0.0000
4696,1.5856,0.0000
4697,2.1402,0.0000
4698,2.0865,0.0000
4699,2.5707,0.0000
4700,2.6625,0.0000
4701,2.5860,0.0000
4702,2.5520,0.0000
4703,2.8926,0.0000
4704,2.3730,0.0000
4705,2.6251,0.0000
4706,2.9582,0.0000
4707,3.9591,0.0206
4708,4.5194,0.0384
4709,4.4252,0.0351
4710,4.7254,0.0462
4711,4.2491,0.0292
4712,5.0041,0.0578
4713,5.4128,0.0774
4714,4.5870,0.0409
4715,4.7300,0.0463
4716,4.9584,0.0558
4717,7.2481,0.2080
4718,7.3883,0.2212
4719,7.3452,0.2171
4720,7.5588,0.2380
4721,8.6246,0.3613
4722,10.9378,0.7534
4723,10.2567,0.6185
4724,9.2841,0.4546
4725,8.9753,0.4092
4726,10.0034,0.5726
4727,9.9765,0.5679
4728,9.1571,0.4355
4729,8.5884,0.3565
4730,7.4834,0.2305
4731,5.7621,0.0966
4732,7.1697,0.2008
4733,7.0887,0.1935
4734,6.0110,0.1118
4735,6.2116,0.1250
4736,5.3342,0.0734
4737,3.7539,0.0152
4738,4.1818,0.0271
4739,4.0156,0.0222
4740,4.6616,0.0437
4741,5.6863,0.0922
4742,5.2846,0.0709
4743,4.6736,0.0441
4744,5.4276,0.0781
4745,6.4538,0.1422
4746,6.6195,0.1546
4747,6.7375,0.1639
4748,7.6073,0.2429
4749,5.3638,0.0748
4750,5.6461,0.0899
4751,5.6489,0.0901
4752,7.2900,0.2119
4753,7.7201,0.2546
4754,8.7516,0.3782
4755,8.8883,0.3969
4756,8.5228,0.3481
4757,10.2525,0.6177
4758,10.4855,0.6619
4759,9.9439,0.5622
4760,9.6195,0.5074
4761,10.4258,0.6504
4762,9.8901,0.5528
4763,8.8188,0.3873
4764,9.6198,0.5075
4765,10.1882,0.6058
4766,9.0851,0.4250
4767,8.2945,0.3196
4768,11.3268,0.8384
4769,10.4071,0.6468
4770,9.8087,0.5389
4771,9.8087,0.5389
4772,10.1919,0.6065
4773,12.9615,1.0000
4774,12.4123,1.0000
4775,13.0992,1.0000
4776,13.2669,1.0000
4777,15.5112,1.0000
4778,15.2048,1.0000
4779,13.4154,1.0000
4780,14.1041,1.0000
4781,12.8469,1.0000
4782,12.1553,1.0000
4783,12.1100,1.0000
4784,11.3222,0.8374
4785,10.1777,0.6039
4786,10.1022,0.5902
4787,11.9699,0.9924
4788,11.2244,0.8155
4789,11.1434,0.7976
4790,12.8123,1.0000
4791,12.4520,1.0000
4792,11.4280,0.8616
4793,10.8469,0.7344
4794,10.9110,0.7478
4795,11.1507,0.7992
4796,10.1405,0.5971
4797,10.6787,0.7000
4798,9.8552,0.5468
4799,9.4693,0.4833
4800,10.0574,0.5822
4801,9.7144,0.5231
4802,8.9948,0.4120
4803,9.3788,0.4691
4804,9.0491,0.4198
4805,9.7494,0.5289
4806,8.9543,0.4062
4807,9.4588,0.4816
4808,7.2910,0.2120
4809,7.6685,0.2492
4810,8.0220,0.2876
4811,9.2148,0.4441
4812,8.2935,0.3195
4813,8.2583,0.3152
4814,9.4013,0.4726
4815,8.6182,0.3604
4816,10.2868,0.6241
4817,9.1683,0.4372
4818,9.6524,0.5128
4819,9.9456,0.5625
4820,9.9682,0.5664
4821,11.8617,0.9653
4822,14.3891,1.0000
4823,15.5699,1.0000
4824,13.1096,1.0000
4825,13.7334,1.0000
4826,14.4764,1.0000
4827,14.4889,1.0000
4828,13.0409,1.0000
4829,12.8422,1.0000
4830,12.7107,1.0000
4831,12.9870,1.0000
4832,13.7648,1.0000
4833,14.0629,1.0000
4834,12.2752,1.0000
4835,11.4358,0.8633
4836,9.7037,0.5213
4837,10.4743,0.6597
4838,9.2263,0.4458
4839,9.6825,0.5178
4840,11.3536,0.8445
4841,12.2401,1.0000
4842,12.4393,1.0000
4843,10.5234,0.6692
4844,10.3766,0.6410
4845,10.0301,0.5773
4846,10.9570,0.7575
4847,9.6452,0.5116
4848,11.2799,0.8279
4849,11.2105,0.8124
4850,11.3643,0.8470
4851,12.7128,1.0000
4852,12.3664,1.0000
4853,11.5391,0.8874
4854,11.7263,0.9321
4855,10.0995,0.5897
4856,7.6104,0.2433
4857,6.4032,0.1385
4858,8.1426,0.3015
4859,6.8102,0.1698
4860,6.3324,0.1334
4861,8.1792,0.3058
4862,9.8650,0.5485
4863,7.4421,0.2264
4864,7.8386,0.2673
4865,5.5016,0.0820
4866,5.6282,0.0889
4867,5.6732,0.0915
4868,5.6468,0.0900
4869,5.6893,0.0924
4870,5.6283,0.0889
4871,7.4076,0.2231
4872,8.4554,0.3395
4873,9.4999,0.4882
4874,9.1106,0.4287
4875,10.0247,0.5764
4876,9.8883,0.5525
4877,9.8436,0.5449
4878,9.0635,0.4218
4879,11.6331,0.9096
4880,9.7907,0.5359
4881,9.3619,0.4665
4882,9.9578,0.5646
4883,10.4345,0.6520
4884,8.8534,0.3921
4885,8.1927,0.3074
4886,10.1984,0.6077
4887,10.2985,0.6262
4888,10.5416,0.6728
4889,11.6706,0.9186
4890,11.5354,0.8865
4891,12.0396,1.0000
4892,9.9547,0.5641
4893,7.9471,0.2792
4894,7.6766,0.2501
4895,9.0670,0.4223
4896,11.5161,0.8820
4897,11.2738,0.8265
4898,12.2731,1.0000
4899,11.8506,0.9625
4900,12.3989,1.0000
4901,12.2920,1.0000
4902,11.7990,0.9498
4903,14.1137,1.0000
4904,14.4633,1.0000
4905,14.9317,1.0000
4906,14.1393,1.0000
4907,13.5226,1.0000
4908,10.8882,0.7430
4909,8.3686,0.3287
4910,8.9990,0.4126
4911,9.3036,0.4575
4912,9.1100,0.4286
4913,9.9246,0.5588
4914,9.3830,0.4698
4915,9.5411,0.4947
4916,7.0629,0.1913
4917,8.6917,0.3701
4918,10.5062,0.6659
4919,9.1099,0.4286
4920,9.5208,0.4915
4921,8.5863,0.3563
4922,6.6791,0.1593
4923,7.1287,0.1971
4924,8.7556,0.3787
4925,9.0782,0.4240
4926,7.9924,0.2843
4927,6.8065,0.1695
4928,5.9195,0.1061
4929,7.2195,0.2053
4930,6.2532,0.1279
4931,7.0431,0.1895
4932,4.8122,0.0496
4933,5.4000,0.0767
4934,7.0826,0.1930
4935,6.3320,0.1334
4936,6.0388,0.1136
4937,5.1149,0.0628
4938,4.2551,0.0294
4939,3.9605,0.0206
4940,3.7533,0.0152
4941,3.7014,0.0139
4942,4.4006,0.0342
4943,4.9149,0.0539
4944,4.7279,0.0463
4945,4.9013,0.0533
4946,5.6313,0.0891
4947,5.7190,0.0941
4948,4.8511,0.0512
4949,4.2760,0.0301
4950,4.8097,0.0495
4951,3.9072,0.0192
4952,3.9247,0.0197
4953,2.9657,0.0000
4954,2.2674,0.0000
4955,1.8966,0.0000
4956,1.3556,0.0000
4957,1.3535,0.0000
4958,1.6404,0.0000
4959,1.8076,0.0000
4960,2.7063,0.0000
4961,2.7242,0.0000
4962,3.0655,0.0011
4963,2.0050,0.0000
4964,2.6653,0.0000
4965,2.7713,0.0000
4966,3.3344,0.0059
4967,3.6510,0.0127
4968,3.3525,0.0063
4969,2.2916,0.0000
4970,2.7523,0.0000
4971,3.1968,0.0033
4972,4.1763,0.0269
4973,4.8115,0.0496
4974,4.2103,0.0280
4975,6.4640,0.1429
4976,6.6229,0.1549
4977,4.5597,0.0399
4978,5.0662,0.0606
4979,5.4717,0.0804
4980,4.3797,0.0335
4981,5.1298,0.0635
4982,5.6962,0.0928
4983,5.5391,0.0840
4984,5.5217,0.0831
4985,6.8736,0.1750
4986,4.6657,0.0438
4987,5.6498,0.0901
4988,6.4057,0.1387
4989,5.9493,0.1079
4990,4.4564,0.0362
4991,4.6079,0.0416
4992,5.5115,0.0826
4993,5.8407,0.1013
4994,4.4927,0.0374
4995,4.4206,0.0349
4996,4.3766,0.0334
4997,3.9056,0.0192
4998,4.3813,0.0336
4999,2.5067,0.0000
5000,2.0393,0.0000
5001,2.1507,0.0000
5002,2.7933,0.0000
5003,2.8108,0.0000
5004,2.8949,0.0000
5005,3.0828,0.0014
5006,2.0985,0.0000
5007,1.9518,0.0000
5008,2.0627,0.0000
5009,2.2331,0.0000
5010,1.4793,0.0000
5011,0.8320,0.0000
5012,0.6988,0.0000
5013,0.5854,0.0000
5014,0.4418,0.0000
5015,0.7335,0.0000
5016,1.5287,0.0000
5017,2.0430,0.0000
5018,2.9195,0.0000
5019,2.7468,0.0000
5020,2.7985,0.0000
5021,1.9922,0.0000
5022,2.0836,0.0000
5023,2.5035,0.0000
5024,1.8773,0.0000
5025,2.2842,0.0000
5026,1.8456,0.0000
5027,1.9547,0.0000
5028,1.7810,0.0000
5029,1.8375,0.0000
5030,2.0202,0.0000
5031,2.0517,0.0000
5032,1.6697,0.0000
5033,1.7158,0.0000
5034,3.6247,0.0121
5035,6.2227,0.1258
5036,7.3448,0.2171
5037,7.8583,0.2694
5038,6.9135,0.1784
5039,8.1690,0.3046
5040,7.4552,0.2277
5041,7.4162,0.2239
5042,5.2741,0.0704
5043,5.5511,0.0847
5044,7.0083,0.1865
5045,7.9684,0.2816
5046,8.7452,0.3773
5047,7.9178,0.2759
5048,6.9022,0.1774
5049,6.6347,0.1558
5050,5.0916,0.0617
5051,5.3965,0.0765
5052,4.9455,0.0552
5053,6.7472,0.1647
5054,7.7093,0.2535
5055,8.7699,0.3807
5056,8.5617,0.3531
5057,9.5339,0.4936
5058,10.1851,0.6053
5059,9.7495,0.5289
5060,7.6408,0.2464
5061,6.5345,0.1482
5062,8.3117,0.3217
5063,8.3927,0.3317
5064,7.6675,0.2491
5065,7.3456,0.2171
5066,7.2942,0.2123
5067,8.7262,0.3748
5068,9.2809,0.4541
5069,10.1182,0.5931
5070,11.4119,0.8578
5071,11.4665,0.8704
5072,12.5145,1.0000
5073,11.7139,0.9291
5074,12.7525,1.0000
5075,13.2243,1.0000
5076,14.5251,1.0000
5077,13.8101,1.0000
5078,11.8941,0.9733
5079,12.6309,1.0000
5080,13.5561,1.0000
5081,14.2485,1.0000
5082,14.7040,1.0000
5083,15.3352,1.0000
5084,14.6627,1.0000
5085,13.5214,1.0000
5086,10.4703,0.6589
5087,10.8685,0.7389
5088,9.9025,0.5550
5089,8.7001,0.3713
5090,8.5996,0.3580
5091,8.0962,0.2961
5092,6.6386,0.1561
5093,5.7619,0.0966
5094,4.3919,0.0339
5095,3.8109,0.0167
5096,4.6354,0.0427
5097,4.3322,0.0319
5098,4.7146,0.0457
5099,4.8286,0.0503
5100,5.2475,0.0691
5101,5.4159,0.0775
5102,5.8824,0.1038
5103,5.0230,0.0586
5104,5.2322,0.0683
5105,6.5924,0.1526
5106,8.0598,0.2919
5107,6.9123,0.1783
5108,7.7912,0.2622
5109,7.3165,0.2144
5110,8.0284,0.2883
5111,7.0132,0.1869
5112,7.9698,0.2817
5113,7.3471,0.2173
5114,7.5470,0.2368
5115,7.1375,0.1979
5116,7.9526,0.2798
5117,7.1781,0.2016
5118,7.2602,0.2091
5119,7.4824,0.2304
5120,7.5566,0.2378
5121,8.9456,0.4050
5122,9.1926,0.4408
5123,8.1222,0.2991
5124,9.8423,0.5446
5125,9.7422,0.5277
5126,7.8391,0.2673
5127,6.4793,0.1440
5128,5.3985,0.0766
5129,5.2132,0.0674
5130,6.9515,0.1816
5131,5.4695,0.0803
5132,4.6637,0.0438
5133,5.5710,0.0858
5134,4.6684,0.0439
5135,3.4186,0.0076
5136,3.9601,0.0206
5137,4.1149,0.0251
5138,3.3226,0.0057
5139,4.7482,0.0471
5140,6.2812,0.1298
5141,8.4238,0.3355
5142,8.6071,0.3590
5143,8.6090,0.3592
5144,7.8328,0.2666
5145,10.9296,0.7517
5146,10.7982,0.7243
5147,9.5113,0.4900
5148,9.4908,0.4867
5149,8.8866,0.3967
5150,11.9033,0.9756
5151,10.5740,0.6792
5152,9.6227,0.5079
5153,10.0765,0.5856
5154,11.6976,0.9251
5155,12.7211,1.0000
5156,13.9785,1.0000
5157,13.2421,1.0000
5158,11.4691,0.8711
5159,12.4735,1.0000
5160,14.3525,1.0000
5161,12.7234,1.0000
5162,12.4589,1.0000
5163,11.3060,0.8337
5164,11.3675,0.8477
5165,8.8643,0.3936
5166,8.8862,0.3966
5167,7.9701,0.2818
5168,6.9304,0.1798
5169,7.0787,0.1926
5170,5.7893,0.0982
5171,6.6514,0.1571
5172,6.9948,0.1853
5173,6.9494,0.1814
5174,7.9451,0.2790
5175,7.7985,0.2630
5176,7.8535,0.2689
5177,8.2170,0.3103
5178,7.4716,0.2293
5179,9.2740,0.4530
5180,9.7868,0.5352
5181,8.0057,0.2858
5182,7.7829,0.2613
5183,8.7797,0.3820
5184,8.7023,0.3716
5185,10.3056,0.6276
5186,10.2620,0.6194
5187,9.5245,0.4921
5188,8.1542,0.3029
5189,7.2327,0.2066
5190,8.7440,0.3772
5191,9.3832,0.4698
5192,8.1817,0.3061
5193,7.2675,0.2098
5194,8.3253,0.3234
5195,7.9236,0.2766
5196,9.4643,0.4825
5197,10.9033,0.7462
5198,11.0956,0.7872
5199,10.2009,0.6082
5200,8.7216,0.3741
5201,7.2843,0.2114
5202,6.9090,0.1780
5203,8.7502,0.3780
5204,9.0608,0.4214
5205,9.5000,0.4882
5206,10.7816,0.7209
5207,13.4380,1.0000
5208,11.9138,0.9783
5209,12.2426,1.0000
5210,12.5819,1.0000
5211,13.2177,1.0000
5212,14.0205,1.0000
5213,13.6494,1.0000
5214,15.1563,1.0000
5215,16.1731,1.0000
5216,14.3973,1.0000
5217,14.1682,1.0000
5218,15.0059,1.0000
5219,15.0535,1.0000
5220,17.1706,1.0000
5221,16.0706,1.0000
5222,16.2707,1.0000
5223,16.0770,1.0000
5224,13.1059,1.0000
5225,12.3268,1.0000
5226,10.8479,0.7346
5227,11.3634,0.8467
5228,11.4276,0.8614
5229,12.0482,1.0000
5230,10.2646,0.6199
5231,9.4211,0.4757
5232,7.9737,0.2822
5233,7.0595,0.1910
5234,8.3786,0.3299
5235,9.1302,0.4316
5236,8.9915,0.4115
5237,6.1657,0.1219
5238,5.5552,0.0849
5239,7.0584,0.1909
5240,6.0329,0.1132
5241,6.1183,0.1188
5242,6.5715,0.1510
5243,6.2759,0.1294
5244,5.2857,0.0709
5245,6.4470,0.1417
5246,5.0167,0.0584
5247,4.9315,0.0546
5248,4.0607,0.0235
5249,3.8211,0.0169
5250,4.7839,0.0485
5251,4.6321,0.0426
5252,3.4423,0.0081
5253,1.5189,0.0000
5254,1.8863,0.0000
5255,2.8725,0.0000
5256,4.0207,0.0223
5257,2.9816,0.0000
5258,3.1733,0.0029
5259,3.2492,0.0043
5260,2.2165,0.0000
5261,1.2169,0.0000
5262,0.8766,0.0000
5263,0.5314,0.0000
5264,0.5837,0.0000
5265,0.9630,0.0000
5266,1.2600,0.0000
5267,1.4046,0.0000
5268,1.4064,0.0000
5269,1.6430,0.0000
5270,2.1269,0.0000
5271,2.3474,0.0000
5272,2.4713,0.0000
5273,2.9294,0.0000
5274,2.9354,0.0000
5275,1.9460,0.0000
5276,2.1260,0.0000
5277,1.5558,0.0000
5278,1.8927,0.0000
5279,1.4024,0.0000
5280,1.1622,0.0000
5281,1.3344,0.0000
5282,1.3266,0.0000
5283,2.1338,0.0000
5284,2.1446,0.0000
5285,1.4402,0.0000
5286,2.8202,0.0000
5287,4.0954,0.0245
5288,3.9147,0.0194
5289,2.7787,0.0000
5290,2.6648,0.0000
5291,3.3620,0.0065
5292,2.5665,0.0000
5293,2.7749,0.0000
5294,3.0801,0.0013
5295,2.4205,0.0000
5296,2.9267,0.0000
5297,2.0779,0.0000
5298,2.9984,0.0000
5299,2.1141,0.0000
5300,1.3087,0.0000
5301,0.9955,0.0000
5302,1.1801,0.0000
5303,1.1502,0.0000
5304,1.7426,0.0000
5305,1.6050,0.0000
5306,1.8435,0.0000
5307,1.5942,0.0000
5308,1.7097,0.0000
5309,1.7773,0.0000
5310,1.1647,0.0000
5311,1.9154,0.0000
5312,2.3688,0.0000
5313,2.8798,0.0000
5314,4.0173,0.0222
5315,4.3561,0.0327
5316,4.4207,0.0349
5317,4.8824,0.0525
5318,3.9886,0.0214
5319,3.8404,0.0174
5320,3.7559,0.0153
5321,4.3498,0.0325
5322,4.5833,0.0407
5323,3.7004,0.0139
5324,3.1896,0.0032
5325,2.9650,0.0000
5326,2.5324,0.0000
5327,2.2243,0.0000
5328,3.0217,0.0003
5329,2.5179,0.0000
5330,3.7228,0.0145
5331,2.7568,0.0000
5332,4.4122,0.0346
5333,4.3617,0.0329
5334,4.4524,0.0360
5335,3.1546,0.0026
5336,2.6753,0.0000
5337,2.5526,0.0000
5338,2.0584,0.0000
5339,1.9146,0.0000
5340,2.1211,0.0000
5341,1.9487,0.0000
5342,1.5175,0.0000
5343,2.0538,0.0000
5344,2.1720,0.0000
5345,2.4703,0.0000
5346,1.8232,0.0000
5347,1.6043,0.0000
5348,1.9606,0.0000
5349,1.7318,0.0000
5350,0.9136,0.0000
5351,1.0110,0.0000
5352,1.6636,0.0000
5353,2.0311,0.0000
5354,1.5750,0.0000
5355,2.5944,0.0000
5356,1.6290,0.0000
5357,1.1362,0.0000
5358,1.0430,0.0000
5359,1.3099,0.0000
5360,1.4145,0.0000
5361,1.6077,0.0000
5362,1.7388,0.0000
5363,1.7940,0.0000
5364,2.1859,0.0000
5365,2.9981,0.0000
5366,3.7880,0.0161
5367,3.5692,0.0109
5368,3.6266,0.0122
5369,4.6543,0.0434
5370,4.0893,0.0243
5371,4.0798,0.0240
5372,5.3905,0.0762
5373,6.1478,0.1207
5374,6.1021,0.1177
5375,6.3771,0.1366
5376,5.8192,0.1000
5377,8.1520,0.3026
5378,9.2904,0.4555
5379,10.6965,0.7036
5380,9.3989,0.4722
5381,9.8953,0.5537
5382,9.1131,0.4291
5383,8.6186,0.3605
